Close,Company,Rolling ATH,Drawdown Percentage,5 to 10 percent,greater than 20 percent
246.82220458984375,Progressive,246.82220458984375,0.0,False,False
244.96286010742188,Progressive,246.82220458984375,-0.76,False,False
246.3123779296875,Progressive,246.82220458984375,-0.21,False,False
249.13137817382812,Progressive,249.13137817382812,0.0,False,False
246.3523712158203,Progressive,249.13137817382812,-1.13,False,False
248.83148193359375,Progressive,249.13137817382812,-0.12,False,False
247.91180419921875,Progressive,249.13137817382812,-0.49,False,False
248.9114532470703,Progressive,249.13137817382812,-0.09,False,False
251.2606201171875,Progressive,251.2606201171875,0.0,False,False
250.51089477539062,Progressive,251.2606201171875,-0.3,False,False
249.60121154785156,Progressive,251.2606201171875,-0.66,False,False
257.4784240722656,Progressive,257.4784240722656,0.0,False,False
256.6986999511719,Progressive,257.4784240722656,-0.3,False,False
262.03680419921875,Progressive,262.03680419921875,0.0,False,False
262.5066223144531,Progressive,262.5066223144531,0.0,False,False
263.8361511230469,Progressive,263.8361511230469,0.0,False,False
269.52410888671875,Progressive,269.52410888671875,0.0,False,False
267.5748291015625,Progressive,269.52410888671875,-0.73,False,False
266.0953369140625,Progressive,269.52410888671875,-1.29,False,False
272.5330505371094,Progressive,272.5330505371094,0.0,False,False
278.42095947265625,Progressive,278.42095947265625,0.0,False,False
273.332763671875,Progressive,278.42095947265625,-1.86,False,False
278.6708679199219,Progressive,278.6708679199219,0.0,False,False
281.89971923828125,Progressive,281.89971923828125,0.0,False,False
284.9786071777344,Progressive,284.9786071777344,0.0,False,False
283.08929443359375,Progressive,284.9786071777344,-0.67,False,False
281.759765625,Progressive,284.9786071777344,-1.14,False,False
281.0700378417969,Progressive,284.9786071777344,-1.39,False,False
279.7204895019531,Progressive,284.9786071777344,-1.88,False,False
278.5909118652344,Progressive,284.9786071777344,-2.29,False,False
276.8415222167969,Progressive,284.9786071777344,-2.94,False,False
277.4512939453125,Progressive,284.9786071777344,-2.71,False,False
279.3006286621094,Progressive,284.9786071777344,-2.03,False,False
283.589111328125,Progressive,284.9786071777344,-0.49,False,False
291.116455078125,Progressive,291.116455078125,0.0,False,False
283.17926025390625,Progressive,291.116455078125,-2.8,False,False
273.1928405761719,Progressive,291.116455078125,-6.56,True,False
274.5223388671875,Progressive,291.116455078125,-6.04,True,False
272.7629699707031,Progressive,291.116455078125,-6.73,True,False
273.9025573730469,Progressive,291.116455078125,-6.28,True,False
274.3323974609375,Progressive,291.116455078125,-6.12,True,False
272.4430847167969,Progressive,291.116455078125,-6.85,True,False
274.57232666015625,Progressive,291.116455078125,-6.03,True,False
278.7608337402344,Progressive,291.116455078125,-4.43,False,False
282.90936279296875,Progressive,291.116455078125,-2.9,False,False
284.18890380859375,Progressive,291.116455078125,-2.44,False,False
281.1300048828125,Progressive,291.116455078125,-3.55,False,False
287.0,Progressive,291.116455078125,-1.43,False,False
257.6400146484375,Progressive,291.116455078125,-12.99,True,False
255.27000427246094,Progressive,291.116455078125,-14.04,True,False
260.3800048828125,Progressive,291.116455078125,-11.8,True,False
270.1099853515625,Progressive,291.116455078125,-7.78,True,False
273.17999267578125,Progressive,291.116455078125,-6.57,True,False
275.6400146484375,Progressive,291.116455078125,-5.61,True,False
278.55999755859375,Progressive,291.116455078125,-4.51,False,False
276.1099853515625,Progressive,291.116455078125,-5.43,True,False
275.1300048828125,Progressive,291.116455078125,-5.81,True,False
265.45001220703125,Progressive,291.116455078125,-9.67,True,False
257.4100036621094,Progressive,291.116455078125,-13.09,True,False
265.0799865722656,Progressive,291.116455078125,-9.82,True,False
265.0299987792969,Progressive,291.116455078125,-9.84,True,False
265.19000244140625,Progressive,291.116455078125,-9.78,True,False
265.010009765625,Progressive,291.116455078125,-9.85,True,False
269.5799865722656,Progressive,291.116455078125,-7.99,True,False
276.30999755859375,Progressive,291.116455078125,-5.36,True,False
281.739990234375,Progressive,291.116455078125,-3.33,False,False
277.6600036621094,Progressive,291.116455078125,-4.85,False,False
282.80999755859375,Progressive,291.116455078125,-2.94,False,False
282.1600036621094,Progressive,291.116455078125,-3.17,False,False
283.6600036621094,Progressive,291.116455078125,-2.63,False,False
286.3800048828125,Progressive,291.116455078125,-1.65,False,False
283.9200134277344,Progressive,291.116455078125,-2.53,False,False
